,customer_id,season,season_first,sum_customer_transaction,gender,region,crop,literacy,has_phone,community_received_premium
282,2998,2016 major,2016 major,10.0,undefined,GH-UE,Maize,native_rw,no_phone,not_premium_paid
283,184766,2018 major,2018 major,4.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
284,194770,2018 major,2018 major,50.0,undefined,GH-UE,Maize,native_rw,no_phone,not_premium_paid
285,192382,2018 major,2018 major,4.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
286,185797,2018 major,2018 major,1.0,undefined,GH-NP,Groundnut,native_rw,no_phone,not_premium_paid
287,202788,2018 minor,2018 minor,20.0,undefined,GH-AH,Maize,native_rw,yes_phone,premium_paid
288,187406,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
289,183990,2018 major,2018 major,5.0,undefined,GH-UE,Groundnut,native_rw,no_phone,premium_paid
290,2723,2016 major,2016 major,40.0,F,GH-UE,Maize,none,no_phone,not_premium_paid
291,203471,2018 minor,2018 minor,20.0,undefined,GH-AH,Maize,native_rw,yes_phone,premium_paid
292,200421,2018 major,2018 major,20.0,undefined,GH-UE,Maize,native_rw,no_phone,not_premium_paid
293,192298,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
294,160986,2018 major,2018 major,5.0,M,GH-UE,Maize,native_r,no_phone,not_premium_paid
295,179432,2018 major,2018 major,4.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
296,35502,2018 major,2018 major,2.0,M,GH-NP,Groundnut,native_rw,yes_phone,premium_paid
297,195934,2018 major,2018 major,40.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
298,148449,2018 major,2018 major,5.0,F,GH-NP,Maize,none,no_phone,premium_paid
299,202802,2018 minor,2018 minor,40.0,F,GH-AH,Maize,native_rw,yes_phone,premium_paid
300,174198,2018 major,2018 major,20.0,M,GH-UW,Maize,native_rw,no_phone,not_premium_paid
301,119405,2018 major,2018 major,2.0,M,GH-NP,Groundnut,none,no_phone,not_premium_paid
302,184592,2018 major,2018 major,2.0,undefined,GH-UE,Maize,native_rw,no_phone,premium_paid
303,122313,2018 major,2018 major,5.0,F,GH-NP,Maize,none,no_phone,not_premium_paid
304,198567,2018 major,2018 major,5.0,undefined,GH-UE,Groundnut,native_rw,no_phone,not_premium_paid
305,472,2017 major,2016 major,5.0,undefined,GH-UW,Sorghum,native_rw,no_phone,not_premium_paid
306,144097,2018 major,2018 major,20.0,M,GH-NP,Sorghum,native_r,no_phone,not_premium_paid
307,456,2017 major,2016 major,2.0,M,GH-UW,Maize,none,no_phone,premium_paid
308,115030,2018 major,2018 major,2.0,M,GH-NP,Maize,native_rw,no_phone,premium_paid
309,166311,2018 major,2018 major,5.0,M,GH-NP,Maize,none,no_phone,not_premium_paid
310,186676,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
311,45532,2018 major,2017 major,5.0,F,GH-NP,Groundnut,native_rw,no_phone,not_premium_paid
312,195135,2018 major,2018 major,20.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
313,188685,2018 major,2018 major,20.0,undefined,GH-NP,Groundnut,native_rw,no_phone,premium_paid
314,4792,2017 major,2017 major,20.0,M,GH-UE,Maize,none,yes_phone,not_premium_paid
315,187806,2018 major,2018 major,1.0,undefined,GH-NP,Groundnut,native_rw,no_phone,premium_paid
316,177749,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
317,180809,2018 major,2018 major,10.0,undefined,GH-NP,Groundnut,native_rw,no_phone,not_premium_paid
318,203006,2018 minor,2018 minor,20.0,undefined,GH-AH,Maize,native_rw,yes_phone,premium_paid
319,2450,2016 major,2016 major,40.0,undefined,GH-UE,Maize,native_rw,no_phone,not_premium_paid
320,186306,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,yes_phone,not_premium_paid
321,23691,2018 major,2018 major,1.0,M,GH-NP,Maize,none,yes_phone,premium_paid
322,181838,2018 major,2018 major,10.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
323,190606,2018 major,2018 major,5.0,undefined,GH-UE,Groundnut,native_rw,no_phone,not_premium_paid
324,5783,2017 major,2017 major,2.0,F,GH-NP,Groundnut,none,no_phone,not_premium_paid
325,16893,2018 major,2017 major,8.0,M,GH-NP,Maize,native_rw,yes_phone,premium_paid
326,200601,2018 major,2018 major,5.0,undefined,GH-NP,Groundnut,native_rw,no_phone,premium_paid
327,191503,2018 major,2018 major,5.0,undefined,GH-NP,Groundnut,native_rw,no_phone,not_premium_paid
328,176596,2018 major,2018 major,10.0,undefined,GH-UW,Maize,native_rw,no_phone,not_premium_paid
329,173297,2017 major,2017 major,2.0,M,GH-NP,Maize,none,no_phone,premium_paid
330,11765,2017 major,2017 major,1.0,M,GH-NP,Maize,none,no_phone,not_premium_paid
331,189216,2018 major,2018 major,5.0,undefined,GH-BA,Maize,native_rw,yes_phone,not_premium_paid
332,186464,2018 major,2018 major,10.0,undefined,GH-UE,Groundnut,native_rw,no_phone,not_premium_paid
333,196364,2018 major,2018 major,5.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
334,186646,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
335,190665,2018 major,2018 major,15.0,undefined,GH-BA,Maize,native_rw,no_phone,not_premium_paid
336,177391,2018 major,2018 major,3.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
337,5888,2017 major,2017 major,1.0,M,GH-NP,Maize,none,no_phone,premium_paid
338,183217,2018 major,2018 major,,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
339,1267,2016 major,2016 major,1.0,undefined,GH-UW,Maize,native_rw,no_phone,not_premium_paid
340,206079,2019 major,2019 major,5.0,M,GH-NP,Rice,native_rw,yes_phone,not_premium_paid
341,1262,2018 major,2016 major,3.0,undefined,GH-UW,Maize,native_rw,no_phone,not_premium_paid
342,182466,2018 major,2018 major,11.0,undefined,GH-NP,Groundnut,native_rw,no_phone,premium_paid
343,2310,2016 major,2016 major,20.0,undefined,GH-UE,Sorghum,native_rw,no_phone,not_premium_paid
344,198558,2018 major,2018 major,5.0,undefined,GH-UE,Maize,native_rw,no_phone,premium_paid
345,5781,2019 major,2017 major,2.0,F,GH-NP,Maize,none,no_phone,not_premium_paid
346,1134,2016 major,2016 major,36.0,M,GH-UW,Maize,none,no_phone,not_premium_paid
347,57159,2018 major,2018 major,1.0,F,GH-NP,Maize,native_rw,no_phone,not_premium_paid
348,4057,2017 major,2017 major,40.0,M,GH-UE,Maize,none,yes_phone,not_premium_paid
349,200087,2018 major,2018 major,5.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
350,37832,2017 major,2017 major,2.0,F,GH-NP,Maize,native_rw,no_phone,not_premium_paid
351,1801,2016 major,2016 major,2.0,undefined,GH-UE,Groundnut,native_rw,no_phone,not_premium_paid
352,196450,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
353,194443,2018 major,2018 major,5.0,undefined,GH-NP,Groundnut,native_rw,yes_phone,not_premium_paid
354,198605,2018 major,2018 major,5.0,undefined,GH-UE,Maize,native_rw,no_phone,premium_paid
355,185016,2018 major,2018 major,2.0,undefined,GH-BA,Maize,native_rw,yes_phone,premium_paid
356,185634,2019 major,2018 major,15.0,undefined,GH-UW,Maize,native_rw,no_phone,premium_paid
357,180183,2018 major,2018 major,5.0,undefined,GH-UW,Maize,native_rw,no_phone,premium_paid
358,1455,2016 major,2016 major,80.0,undefined,GH-UE,Sorghum,native_rw,no_phone,not_premium_paid
359,176426,2018 major,2018 major,20.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
360,124838,2018 major,2018 major,2.0,M,GH-NP,Maize,native_rw,no_phone,not_premium_paid
361,2570,2016 major,2016 major,5.0,undefined,GH-UE,Maize,native_rw,no_phone,not_premium_paid
362,7594,2018 major,2018 major,5.0,M,GH-NP,Maize,none,no_phone,premium_paid
363,190689,2018 major,2018 major,2.0,undefined,GH-NP,Groundnut,native_rw,no_phone,premium_paid
364,198470,2018 major,2018 major,20.0,undefined,GH-UE,Maize,native_rw,no_phone,not_premium_paid
365,181389,2018 major,2018 major,4.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
366,191242,2018 major,2018 major,10.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
367,907,2016 major,2016 major,18.0,undefined,GH-UW,Maize,native_rw,no_phone,not_premium_paid
368,166574,2018 major,2018 major,1.0,M,GH-NP,Maize,none,no_phone,not_premium_paid
369,183483,2019 major,2018 major,4.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
370,133755,2019 major,2018 major,3.0,M,GH-NP,Maize,native_rw,yes_phone,premium_paid
371,180224,2019 major,2018 major,20.0,M,GH-NP,Rice,native_rw,no_phone,not_premium_paid
372,19779,2019 major,2018 major,3.0,F,GH-NP,Maize,none,no_phone,premium_paid
373,204009,2018 minor,2018 minor,20.0,undefined,GH-AH,Maize,native_rw,yes_phone,premium_paid
374,183270,2018 major,2018 major,5.0,undefined,GH-NP,Sorghum,native_rw,no_phone,premium_paid
375,57219,2018 major,2018 major,20.0,F,GH-NP,Maize,native_rw,no_phone,not_premium_paid
376,547,2018 major,2016 major,5.0,F,GH-UW,Maize,none,no_phone,not_premium_paid
377,137,2016 major,2016 major,1.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
378,28335,2017 major,2017 major,18.0,M,GH-UW,Groundnut,none,no_phone,premium_paid
379,186730,2018 major,2018 major,5.0,undefined,GH-UW,Maize,native_rw,no_phone,premium_paid
380,175467,2018 major,2018 major,1.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
381,179342,2019 major,2018 major,21.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
382,199777,2019 major,2018 major,30.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
383,160425,2018 major,2018 major,15.0,F,GH-NP,Sorghum,none,no_phone,not_premium_paid
384,185958,2018 major,2018 major,2.0,undefined,GH-NP,Groundnut,native_rw,no_phone,not_premium_paid
385,198471,2018 major,2018 major,20.0,undefined,GH-UE,Maize,native_rw,no_phone,not_premium_paid
386,204701,2018 minor,2018 minor,20.0,M,GH-AH,Maize,native_rw,no_phone,premium_paid
387,181905,2019 major,2018 major,3.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
388,334,2018 major,2016 major,20.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
389,206279,2019 major,2019 major,10.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
390,178868,2018 major,2018 major,4.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
391,13320,2018 major,2017 major,1.0,F,GH-NP,Groundnut,none,no_phone,not_premium_paid
392,184604,2018 major,2018 major,5.0,undefined,GH-UE,Maize,native_rw,no_phone,not_premium_paid
393,191308,2018 major,2018 major,20.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
394,163206,2017 major,2017 major,2.0,M,GH-NP,Maize,none,no_phone,not_premium_paid
395,175698,2018 major,2018 major,5.0,undefined,GH-UW,Groundnut,native_rw,no_phone,not_premium_paid
396,30340,2017 major,2017 major,5.0,F,GH-NP,Maize,none,yes_phone,not_premium_paid
397,1476,2016 major,2016 major,30.0,undefined,GH-UE,Groundnut,native_rw,no_phone,not_premium_paid
398,205236,2019 major,2018 minor,40.0,F,GH-AH,Maize,native_rw,yes_phone,premium_paid
399,19654,2017 major,2017 major,2.0,M,GH-NP,Maize,none,yes_phone,not_premium_paid
400,2921,2016 major,2016 major,1.0,undefined,GH-UE,Groundnut,native_rw,no_phone,not_premium_paid
401,181868,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
402,170601,2018 major,2018 major,5.0,F,GH-NP,Maize,none,no_phone,not_premium_paid
403,33410,2018 major,2018 major,3.0,M,GH-NP,Groundnut,native_rw,yes_phone,not_premium_paid
404,186164,2018 major,2018 major,2.0,undefined,GH-NP,Sorghum,native_rw,no_phone,premium_paid
405,38416,2018 major,2018 major,2.0,F,GH-NP,Maize,native_rw,no_phone,not_premium_paid
406,1283,2016 major,2016 major,1.0,undefined,GH-UW,Maize,native_rw,no_phone,not_premium_paid
407,155894,2018 major,2018 major,5.0,undefined,GH-NP,Maize,native_rw,yes_phone,premium_paid
408,25280,2018 major,2018 major,5.0,F,GH-UE,Maize,none,yes_phone,not_premium_paid
409,1498,2016 major,2016 major,20.0,undefined,GH-UE,Groundnut,native_rw,no_phone,not_premium_paid
410,2339,2016 major,2016 major,4.0,undefined,GH-UE,Groundnut,native_rw,no_phone,not_premium_paid
411,202609,2019 major,2018 minor,40.0,undefined,GH-AH,Maize,native_rw,yes_phone,premium_paid
412,6969,2018 major,2017 major,10.0,M,GH-UW,Groundnut,native_r,yes_phone,not_premium_paid
413,185083,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
414,186680,2019 major,2018 major,8.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
415,183132,2019 major,2018 major,3.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
416,186189,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
417,1179,2016 major,2016 major,20.0,undefined,GH-UW,Maize,native_rw,no_phone,not_premium_paid
418,50093,2018 major,2018 major,6.0,F,GH-NP,Maize,native_rw,no_phone,not_premium_paid
419,205651,2019 major,2019 major,20.0,M,GH-AH,Maize,native_rw,yes_phone,premium_paid
420,170551,2018 major,2018 major,4.0,M,GH-NP,Maize,none,no_phone,not_premium_paid
421,187104,2019 major,2018 major,4.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
422,81051,2018 major,2018 major,2.0,M,GH-NP,Maize,native_rw,yes_phone,not_premium_paid
423,183200,2018 major,2018 major,20.0,undefined,GH-NP,Sorghum,native_rw,no_phone,premium_paid
424,297,2017 major,2016 major,20.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
425,4201,2018 major,2017 major,2.0,F,GH-UW,Maize,none,no_phone,not_premium_paid
426,3689,2018 major,2018 major,4.0,F,GH-NP,Maize,none,no_phone,not_premium_paid
427,286,2016 major,2016 major,20.0,M,GH-NP,Maize,none,yes_phone,not_premium_paid
428,93486,2018 major,2018 major,1.0,M,GH-NP,Maize,native_rw,no_phone,not_premium_paid
429,187612,2018 major,2018 major,20.0,undefined,GH-UW,Maize,native_rw,no_phone,not_premium_paid
430,179451,2019 major,2018 major,6.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
431,2375,2016 major,2016 major,5.0,undefined,GH-UE,Maize,native_rw,no_phone,not_premium_paid
432,3352,2018 major,2018 major,20.0,M,GH-NP,Maize,none,yes_phone,not_premium_paid
433,1045,2017 major,2016 major,10.0,M,GH-UW,Sorghum,none,no_phone,not_premium_paid
434,3028,2016 major,2016 major,5.0,undefined,GH-UE,Maize,native_rw,no_phone,not_premium_paid
435,182402,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
436,196351,2018 major,2018 major,5.0,undefined,GH-UE,Groundnut,native_rw,no_phone,not_premium_paid
437,12129,2017 major,2017 major,5.0,M,GH-UW,Maize,none,no_phone,premium_paid
438,9041,2017 major,2017 major,1.0,F,GH-NP,Groundnut,none,no_phone,premium_paid
439,110245,2018 major,2018 major,1.0,F,GH-NP,Maize,native_rw,no_phone,premium_paid
440,184738,2018 major,2018 major,1.0,undefined,GH-NP,Groundnut,native_rw,no_phone,premium_paid
441,370,2018 major,2016 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
442,187148,2018 major,2018 major,5.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
443,1263,2017 major,2016 major,5.0,undefined,GH-UW,Maize,native_rw,no_phone,not_premium_paid
444,173141,2018 major,2018 major,11.0,M,GH-NP,Maize,none,no_phone,premium_paid
445,186857,2018 major,2018 major,2.0,undefined,GH-BA,Maize,native_rw,no_phone,premium_paid
446,81094,2018 major,2018 major,10.0,F,GH-NP,Groundnut,native_rw,no_phone,not_premium_paid
447,83,2017 major,2016 major,5.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
448,179368,2018 major,2018 major,5.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
449,193152,2018 major,2018 major,5.0,undefined,GH-NP,Groundnut,native_rw,no_phone,not_premium_paid
450,1667,2016 major,2016 major,2.0,undefined,GH-UE,Groundnut,native_rw,no_phone,not_premium_paid
451,1508,2016 major,2016 major,20.0,undefined,GH-UE,Groundnut,native_rw,no_phone,not_premium_paid
452,195297,2018 major,2018 major,5.0,undefined,GH-NP,Groundnut,native_rw,no_phone,not_premium_paid
453,2492,2016 major,2016 major,10.0,undefined,GH-UE,Groundnut,native_rw,no_phone,not_premium_paid
454,11648,2017 major,2017 major,1.0,F,GH-NP,Groundnut,none,no_phone,premium_paid
455,1333,2017 major,2016 major,10.0,undefined,GH-UE,Maize,native_rw,no_phone,not_premium_paid
456,35223,2017 major,2017 major,2.0,F,GH-NP,Maize,native_rw,no_phone,not_premium_paid
457,39515,2018 major,2018 major,1.0,M,GH-NP,Maize,none,no_phone,not_premium_paid
458,138137,2018 major,2018 major,5.0,M,GH-NP,Maize,none,yes_phone,not_premium_paid
459,195924,2018 major,2018 major,20.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
460,196692,2018 major,2018 major,10.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
461,57576,2018 major,2018 major,1.0,F,GH-NP,Groundnut,native_rw,no_phone,premium_paid
462,158344,2018 major,2018 major,20.0,M,GH-NP,Maize,none,no_phone,premium_paid
463,8623,2018 major,2017 major,20.0,M,GH-NP,Maize,none,no_phone,premium_paid
464,6048,2017 major,2017 major,2.0,F,GH-NP,Maize,none,no_phone,premium_paid
465,191253,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
466,140961,2018 major,2018 major,2.0,F,GH-NP,Maize,none,no_phone,premium_paid
467,193156,2018 major,2018 major,5.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
468,1314,2018 major,2016 major,5.0,undefined,GH-UE,Groundnut,native_rw,no_phone,not_premium_paid
469,192852,2018 major,2018 major,2.0,undefined,GH-BA,Groundnut,native_rw,no_phone,premium_paid
470,2161,2016 major,2016 major,20.0,undefined,GH-UE,Maize,native_rw,yes_phone,not_premium_paid
471,187524,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
472,177152,2018 major,2018 major,2.0,undefined,GH-NP,Groundnut,native_rw,no_phone,not_premium_paid
473,174605,2019 major,2018 major,3.0,undefined,GH-NP,Maize,native_rw,yes_phone,premium_paid
474,188624,2019 major,2019 major,5.0,undefined,GH-NP,Maize,native_rw,yes_phone,premium_paid
475,9022,2018 major,2017 major,4.0,M,GH-NP,Maize,none,yes_phone,not_premium_paid
476,21702,2017 major,2017 major,2.0,F,GH-NP,Maize,none,no_phone,premium_paid
477,187515,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
478,1549,2016 major,2016 major,40.0,undefined,GH-UE,Maize,native_rw,no_phone,not_premium_paid
479,196696,2018 major,2018 major,5.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
480,35,2018 major,2016 major,5.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
481,470,2016 major,2016 major,2.0,M,GH-UW,Maize,none,no_phone,premium_paid
482,198485,2018 major,2018 major,5.0,undefined,GH-UE,Maize,native_rw,no_phone,premium_paid
483,949,2016 major,2016 major,18.0,undefined,GH-UW,Maize,native_rw,no_phone,not_premium_paid
484,1918,2016 major,2016 major,5.0,F,GH-UE,Groundnut,none,no_phone,not_premium_paid
485,22049,2017 major,2017 major,5.0,M,GH-NP,Maize,none,yes_phone,not_premium_paid
486,2555,2016 major,2016 major,10.0,undefined,GH-UE,Maize,native_rw,no_phone,not_premium_paid
487,179445,2018 major,2018 major,15.0,undefined,GH-UW,Sorghum,native_rw,no_phone,premium_paid
488,143259,2018 major,2018 major,5.0,M,GH-NP,Maize,native_rw,no_phone,not_premium_paid
489,183289,2018 major,2018 major,1.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
490,157047,2018 major,2018 major,20.0,F,GH-NP,Maize,none,no_phone,not_premium_paid
491,77348,2018 major,2018 major,2.0,M,GH-NP,Maize,none,yes_phone,not_premium_paid
492,19725,2019 major,2018 major,6.0,M,GH-NP,Maize,native_r,yes_phone,premium_paid
493,2059,2016 major,2016 major,5.0,undefined,GH-UE,Groundnut,native_rw,no_phone,not_premium_paid
494,2384,2017 major,2016 major,10.0,undefined,GH-UE,Sorghum,native_rw,no_phone,not_premium_paid
495,200189,2018 major,2018 major,5.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
496,10309,2018 major,2017 major,10.0,M,GH-NP,Rice,none,no_phone,not_premium_paid
497,176598,2018 major,2018 major,2.0,F,GH-NP,Maize,native_rw,no_phone,premium_paid
498,191203,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
499,90383,2018 major,2018 major,5.0,M,GH-NP,Maize,native_rw,yes_phone,not_premium_paid
500,108,2018 major,2018 major,5.0,M,GH-UW,Groundnut,none,yes_phone,not_premium_paid
501,5872,2017 major,2017 major,1.0,F,GH-NP,Groundnut,none,no_phone,premium_paid
